%time,field.pos_x,field.pos_y,field.pos_z,field.rot_x,field.rot_y,field.rot_z,field.rot_w
243583000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.07767690718173981,-0.2009376734495163,-0.6511415839195251,-0.7277396321296692
244043000000,-0.034483909606933594,-0.15000000596046448,4.25,0.3711393177509308,-0.09121615439653397,-0.59909588098526,-0.7035760879516602
244500000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.5514090657234192,-0.5927030444145203,-0.22709384560585022,-0.541368305683136
244945000000,-0.034483909606933594,-0.15000000596046448,4.25,0.6398698687553406,-0.6286537647247314,0.07144664227962494,-0.43618401885032654
245377000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.08727585524320602,-0.6149628162384033,0.6530613899230957,-0.43326032161712646
245805000000,-0.034483909606933594,-0.15000000596046448,4.25,0.6771833896636963,0.045767027884721756,-0.7004554867744446,-0.22065851092338562
246313000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.37814751267433167,-0.39550554752349854,0.6698306798934937,-0.5019031167030334
246663000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.3669838607311249,0.41553762555122375,-0.8268606066703796,-0.09461963921785355
247044000000,-0.034483909606933594,-0.15000000596046448,4.25,0.6333009004592896,-0.570136547088623,0.5227470993995667,-0.024694669991731644
247515000000,-0.034483909606933594,-0.15000000596046448,4.25,0.07069093734025955,0.2787034809589386,0.4589315950870514,-0.8406598567962646
247948000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.6983519196510315,0.4713772237300873,-0.35701417922973633,-0.4032977521419525
248356000000,-0.034483909606933594,-0.15000000596046448,4.25,0.291105717420578,0.3731856644153595,-0.4126615822315216,-0.7782675623893738
248752000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.5113155841827393,0.560639500617981,0.31811749935150146,-0.5683670043945312
249148000000,-0.034483909606933594,-0.15000000596046448,4.25,0.2544480860233307,-0.04887233301997185,0.8302537798881531,-0.49350419640541077
249553000000,-0.034483909606933594,-0.15000000596046448,4.25,0.6116871237754822,-0.14881964027881622,-0.5943451523780823,-0.5004453063011169
249950000000,-0.034483909606933594,-0.15000000596046448,4.25,0.010761203244328499,0.8467920422554016,-0.41294223070144653,-0.3351210653781891
250365000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.13122053444385529,0.8130176663398743,-0.016110816970467567,-0.5670307278633118
250675000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.2577286660671234,0.13509170711040497,-0.8883941769599915,-0.35508015751838684
251116000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.7202737927436829,0.44566547870635986,-0.49453970789909363,-0.1949833482503891
251520000000,-0.034483909606933594,-0.15000000596046448,4.25,0.25170332193374634,0.506122887134552,-0.785658061504364,-0.25144878029823303
251955000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.983940839767456,0.027199238538742065,-0.16297228634357452,-0.06753280758857727
252387000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.13695815205574036,-0.7963171601295471,0.05977732315659523,-0.5861298441886902
252822000000,-0.034483909606933594,-0.15000000596046448,4.25,0.6645690202713013,-0.7451271414756775,-0.053981442004442215,-0.014820515178143978
253244000000,-0.034483909606933594,-0.15000000596046448,4.25,0.8422097563743591,0.2632140815258026,0.4104600250720978,-0.2300516664981842
253615000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.6575314402580261,-0.38964882493019104,0.26588159799575806,-0.5874804258346558
253969000000,-0.034483909606933594,-0.15000000596046448,4.25,0.1196080893278122,0.1534733921289444,-0.4648081958293915,-0.8637668490409851
254347000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.5935676693916321,-0.24901503324508667,0.49969810247421265,-0.5796298384666443
254749000000,-0.034483909606933594,-0.15000000596046448,4.25,0.2710064947605133,0.6512086987495422,-0.6689046025276184,-0.23462626338005066
255154000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.3527200222015381,-0.17996710538864136,0.4928770065307617,-0.7747726440429688
255616000000,-0.034483909606933594,-0.15000000596046448,4.25,0.5680373907089233,0.4893740713596344,-0.6610601544380188,-0.029088079929351807
256008000000,-0.034483909606933594,-0.15000000596046448,4.25,0.49754971265792847,-0.618075966835022,0.11204664409160614,-0.5982239842414856
256401000000,-0.034483909606933594,-0.15000000596046448,4.25,0.4889858067035675,-0.17565913498401642,-0.7678250670433044,-0.374808669090271
256837000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.6174430251121521,-0.12332188338041306,-0.7750918865203857,-0.05280587449669838
257226000000,-0.034483909606933594,-0.15000000596046448,4.25,0.9527575373649597,-0.2569798529148102,0.13955125212669373,-0.08209739625453949
257637000000,-0.034483909606933594,-0.15000000596046448,4.25,0.6689391136169434,0.695543110370636,0.23153063654899597,-0.12301976978778839
258068000000,-0.034483909606933594,-0.15000000596046448,4.25,0.6364039182662964,0.29196640849113464,-0.7121738791465759,-0.050538573414087296
258538000000,-0.034483909606933594,-0.15000000596046448,4.25,0.4825495481491089,0.3763366639614105,0.06650831550359726,-0.788094699382782
259023000000,-0.034483909606933594,-0.15000000596046448,4.25,0.14679720997810364,0.31790515780448914,-0.2844109833240509,-0.8924670219421387
259460000000,-0.034483909606933594,-0.15000000596046448,4.25,0.6564100980758667,-0.47394663095474243,-0.21053844690322876,-0.5478813052177429
259941000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.20302711427211761,0.343819797039032,0.4851541519165039,-0.7779418230056763
260375000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.5772888660430908,0.7847561240196228,-0.20755551755428314,-0.08840920031070709
260828000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.8429461121559143,-0.5321184396743774,0.023357126861810684,-0.07580490410327911
261283000000,-0.034483909606933594,-0.15000000596046448,4.25,0.17086338996887207,-0.022844262421131134,0.670139729976654,-0.7219395041465759
261751000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.19050824642181396,0.16859860718250275,0.09539338946342468,-0.9623831510543823
262209000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.7413337230682373,-0.35821452736854553,-0.5573747754096985,-0.10695832222700119
262660000000,-0.034483909606933594,-0.15000000596046448,4.25,0.28898555040359497,0.03671129047870636,0.88397616147995,-0.36568546295166016
263152000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.607636570930481,0.45630162954330444,0.48552072048187256,-0.432245671749115
263628000000,-0.034483909606933594,-0.15000000596046448,4.25,0.1989845186471939,0.6816948652267456,0.26132941246032715,-0.653761625289917
264068000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.05745841562747955,-0.49122384190559387,-0.15926815569400787,-0.8544187545776367
264479000000,-0.034483909606933594,-0.15000000596046448,4.25,0.5456305742263794,0.22862227261066437,-0.49004268646240234,-0.6402167081832886
264945000000,-0.034483909606933594,-0.15000000596046448,4.25,0.2831781804561615,-0.5983500480651855,-0.5412648916244507,-0.518478274345398
265355000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.5917203426361084,0.41144490242004395,-0.495444118976593,-0.48488688468933105
265760000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.6099793910980225,0.06623741239309311,0.7326726913452148,-0.2944971024990082
266193000000,-0.034483909606933594,-0.15000000596046448,4.25,0.06992949545383453,-0.3452070951461792,0.6943504214286804,-0.6275503635406494
266623000000,-0.034483909606933594,-0.15000000596046448,4.25,0.2619442641735077,-0.27234819531440735,0.612051248550415,-0.6946977376937866
267019000000,-0.034483909606933594,-0.15000000596046448,4.25,0.14841730892658234,0.7993255853652954,0.34316301345825195,-0.470414936542511
267447000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.20479872822761536,-0.3110325038433075,-0.46741002798080444,-0.8017756342887878
267948000000,-0.034483909606933594,-0.15000000596046448,4.25,0.16351068019866943,-0.21518796682357788,0.7769978046417236,-0.5685356855392456
268337000000,-0.034483909606933594,-0.15000000596046448,4.25,0.07206394523382187,0.5696287751197815,-0.7490333914756775,-0.3305736184120178
268740000000,-0.034483909606933594,-0.15000000596046448,4.25,0.5152108073234558,0.5730011463165283,-0.45112186670303345,-0.45024070143699646
269171000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.7225778102874756,0.055320266634225845,-0.14664718508720398,-0.6732871532440186
269570000000,-0.034483909606933594,-0.15000000596046448,4.25,0.26221221685409546,-0.77387535572052,0.15885791182518005,-0.5541894435882568
270005000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.6493745446205139,0.20332393050193787,-0.5744746327400208,-0.45491868257522583
270443000000,-0.034483909606933594,-0.15000000596046448,4.25,0.37804126739501953,0.5022064447402954,0.6437222361564636,-0.4364575445652008
270864000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.4734187126159668,0.5576483607292175,0.08618775755167007,-0.6763688325881958
271314000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.7876673340797424,-0.13440287113189697,0.5726460218429565,-0.18328310549259186
271752000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.5388559103012085,-0.33771711587905884,-0.16044850647449493,-0.7548760771751404
272177000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.6690518260002136,0.6821513772010803,-0.2821379005908966,-0.08623995631933212
272633000000,-0.034483909606933594,-0.15000000596046448,4.25,0.6891264319419861,-0.547698438167572,0.17553016543388367,-0.4408178925514221
273094000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.2645472288131714,0.14739792048931122,-0.6828193068504333,-0.6648657917976379
273528000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.6684541702270508,0.34693536162376404,0.6538624167442322,-0.07258689403533936
273981000000,-0.034483909606933594,-0.15000000596046448,4.25,0.49947312474250793,-0.004143509082496166,0.45030277967453003,-0.7400925159454346
274451000000,-0.034483909606933594,-0.15000000596046448,4.25,0.03227045014500618,-0.6493279337882996,-0.40154892206192017,-0.6450507044792175
274913000000,-0.034483909606933594,-0.15000000596046448,4.25,0.5503307580947876,0.7384516000747681,-0.3382730484008789,-0.19338196516036987
275354000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.03486394137144089,0.24680519104003906,-0.4858535826206207,-0.8377458453178406
275754000000,-0.034483909606933594,-0.15000000596046448,4.25,0.3814437687397003,-0.6421586275100708,-0.6635650396347046,-0.04259495809674263
276225000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.41483694314956665,-0.6427193284034729,-0.09540732949972153,-0.6369613409042358
276684000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.4213714897632599,0.29505735635757446,0.708634078502655,-0.48293381929397583
277125000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.6252390146255493,-0.04751886799931526,0.6976001858711243,-0.3466586470603943
277582000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.4531245529651642,-0.6663060784339905,0.3185320496559143,-0.49925121665000916
278027000000,-0.034483909606933594,-0.15000000596046448,4.25,0.7918291091918945,0.3666539490222931,-0.09288711100816727,-0.4795244038105011
278501000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.9519465565681458,0.2686927616596222,0.13354504108428955,-0.06138115003705025
278927000000,-0.034483909606933594,-0.15000000596046448,4.25,0.4151967465877533,0.7337925434112549,0.24787108600139618,-0.4772002696990967
279363000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.8486733436584473,0.20697949826717377,0.16339917480945587,-0.45849087834358215
279781000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.5923362374305725,0.046292394399642944,0.27566197514533997,-0.7556489706039429
280197000000,-0.034483909606933594,-0.15000000596046448,4.25,0.5411257743835449,-0.26788991689682007,0.5561648607254028,-0.5710504651069641
280632000000,-0.034483909606933594,-0.15000000596046448,4.25,0.4226267337799072,0.15056312084197998,0.21362994611263275,-0.8678016662597656
281084000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.6759017109870911,-0.003467818023636937,-0.6319105625152588,-0.3792544901371002
281549000000,-0.034483909606933594,-0.15000000596046448,4.25,0.692883312702179,0.27142104506492615,0.295362651348114,-0.5991696715354919
282007000000,-0.034483909606933594,-0.15000000596046448,4.25,0.529826819896698,-0.4919828772544861,-0.32312676310539246,-0.6105943918228149
282394000000,-0.034483909606933594,-0.15000000596046448,4.25,0.22340579330921173,0.2707318067550659,-0.5914172530174255,-0.7259612679481506
282815000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.047811977565288544,0.043340086936950684,-0.08858638256788254,-0.9939759373664856
283247000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.8768653273582458,-0.3081097900867462,0.20182843506336212,-0.3089349567890167
283692000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.5911391377449036,0.7975500226020813,-0.08720818161964417,-0.08284537494182587
284141000000,-0.034483909606933594,-0.15000000596046448,4.25,0.29379284381866455,-0.4665960371494293,0.21154111623764038,-0.8069846630096436
284604000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.369923859834671,-0.20210860669612885,-0.8807019591331482,-0.21603842079639435
285083000000,-0.034483909606933594,-0.15000000596046448,4.25,0.16169390082359314,-0.3989078402519226,0.8178312182426453,-0.3819420039653778
285562000000,-0.034483909606933594,-0.15000000596046448,4.25,0.14432822167873383,-0.11575020104646683,-0.5069435834884644,-0.8418903946876526
286037000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.6748521327972412,-0.40836358070373535,0.5526373386383057,-0.2690834105014801
286496000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.6508523225784302,0.5012518167495728,0.1447705328464508,-0.5515246391296387
286970000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.5897640585899353,0.2791479825973511,0.509769856929779,-0.5607044100761414
287428000000,-0.034483909606933594,-0.15000000596046448,4.25,0.40277090668678284,0.33738070726394653,-0.5581656694412231,-0.6421846151351929
287905000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.5976266264915466,0.6939214468002319,-0.3388078808784485,-0.21569569408893585
288375000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.12366723269224167,0.6143630146980286,0.7765337824821472,-0.06526757776737213
288837000000,-0.034483909606933594,-0.15000000596046448,4.25,0.5723294019699097,-0.40902265906333923,-0.5115039348602295,-0.4934605658054352
289311000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.7302630543708801,-0.12962065637111664,-0.47715264558792114,-0.47142311930656433
289767000000,-0.034483909606933594,-0.15000000596046448,4.25,0.6418246626853943,-0.5740542411804199,0.5081483125686646,-0.017555464059114456
290226000000,-0.034483909606933594,-0.15000000596046448,4.25,0.6844668984413147,0.06612534821033478,0.5612690448760986,-0.4605536162853241
290698000000,-0.034483909606933594,-0.15000000596046448,4.25,0.7226674556732178,-0.12258784472942352,-0.1270703822374344,-0.6682642102241516
291174000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.5502916574478149,0.5929279923439026,-0.5840298533439636,-0.06726602464914322
291620000000,-0.034483909606933594,-0.15000000596046448,4.25,0.5193797945976257,0.05495460331439972,0.45270419120788574,-0.7226918935775757
292069000000,-0.034483909606933594,-0.15000000596046448,4.25,0.1116873100399971,-0.2920912206172943,-0.5186920166015625,-0.7957181334495544
292525000000,-0.034483909606933594,-0.15000000596046448,4.25,0.10061134397983551,0.5133422613143921,0.6810503005981445,-0.5123744606971741
292977000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.6671394109725952,-0.14408841729164124,-0.3959733247756958,-0.6143034100532532
293427000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.7374204993247986,0.2225791960954666,-0.637546956539154,-0.014263661578297615
293897000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.14366032183170319,-0.613395094871521,0.6819847226142883,-0.37149035930633545
294354000000,-0.034483909606933594,-0.15000000596046448,4.25,0.08956457674503326,0.20209626853466034,0.26741451025009155,-0.9378831386566162
294810000000,-0.034483909606933594,-0.15000000596046448,4.25,0.9882128238677979,-0.001963353483006358,-0.028300270438194275,-0.15043506026268005
295271000000,-0.034483909606933594,-0.15000000596046448,4.25,0.6675230264663696,-0.35702237486839294,-0.19101308286190033,-0.6248696446418762
295730000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.4915678799152374,-0.30964699387550354,-0.41943758726119995,-0.6975327134132385
296173000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.22197994589805603,-0.4445447623729706,0.6530941724777222,-0.5714654922485352
296625000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.1291951835155487,0.029061995446681976,0.6814163327217102,-0.7198165059089661
297041000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.24560420215129852,0.5028814673423767,0.7378829121589661,-0.37725016474723816
297496000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.01956157013773918,-0.5094749927520752,0.14188042283058167,-0.8484824895858765
297932000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.6476986408233643,0.58570396900177,-0.16147953271865845,-0.4597409963607788
298349000000,-0.034483909606933594,-0.15000000596046448,4.25,0.35642191767692566,-0.6654513478279114,0.15447767078876495,-0.6373968124389648
298851000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.7504191398620605,-0.24407915771007538,-0.40139147639274597,-0.46495309472084045
299300000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.3973022997379303,0.7580903768539429,-0.2954661250114441,-0.4244404137134552
299758000000,-0.034483909606933594,-0.15000000596046448,4.25,0.36339452862739563,0.6289143562316895,-0.6435513496398926,-0.24135638773441315
300214000000,-0.034483909606933594,-0.15000000596046448,4.25,0.6342852115631104,-0.5657658576965332,-0.25928372144699097,-0.45865383744239807
300662000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.4829600155353546,-0.7686204314231873,-0.1955452263355255,-0.3711256980895996
301133000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.5533732175827026,-0.11094449460506439,-0.007030473556369543,-0.8254817128181458
301570000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.5515937209129333,-0.7725705504417419,0.29910820722579956,-0.09702282398939133
302029000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.5888092517852783,-0.19293063879013062,-0.5777884721755981,-0.5312644839286804
302497000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.04325498640537262,0.12318549305200577,-0.05005916953086853,-0.9901760220527649
302993000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.1960419863462448,0.7193007469177246,-0.6130953431129456,-0.26131993532180786
303455000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.22441768646240234,-0.587733805179596,-0.7230101823806763,-0.2854154706001282
303917000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.5497580170631409,0.5666634440422058,-0.44758495688438416,-0.4199124574661255
304385000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.20667488873004913,0.5159533023834229,-0.680509090423584,-0.47747787833213806
304834000000,-0.034483909606933594,-0.15000000596046448,4.25,0.6088937520980835,0.44143518805503845,-0.40077459812164307,-0.5232238173484802
305299000000,-0.034483909606933594,-0.15000000596046448,4.25,0.7183260917663574,-0.6613452434539795,-0.20682457089424133,-0.06207850202918053
305764000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.5363478064537048,0.13087958097457886,0.5191748738288879,-0.6524254679679871
306188000000,-0.034483909606933594,-0.15000000596046448,4.25,0.6433007717132568,-0.5790746808052063,-0.3346186578273773,-0.3726487457752228
306608000000,-0.034483909606933594,-0.15000000596046448,4.25,0.3478168845176697,0.5983340740203857,0.34132125973701477,-0.6360186338424683
307095000000,-0.034483909606933594,-0.15000000596046448,4.25,0.19396665692329407,0.059668757021427155,-0.6022471189498901,-0.7720848321914673
307531000000,-0.034483909606933594,-0.15000000596046448,4.25,0.6319795846939087,0.42920464277267456,0.6319794058799744,-0.13033516705036163
307978000000,-0.034483909606933594,-0.15000000596046448,4.25,0.3502706289291382,-0.4932081997394562,0.5000292658805847,-0.6196990609169006
308438000000,-0.034483909606933594,-0.15000000596046448,4.25,0.6384719014167786,0.41643109917640686,-0.6168749332427979,-0.19596964120864868
308871000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.4761999845504761,-0.5520168542861938,0.6804503798484802,-0.07415036857128143
309332000000,-0.034483909606933594,-0.15000000596046448,4.25,0.444887638092041,0.5851811766624451,-0.4260218143463135,-0.5273930430412292
309795000000,-0.034483909606933594,-0.15000000596046448,4.25,0.583678662776947,-0.029598377645015717,0.46505123376846313,-0.6649590134620667
310227000000,-0.034483909606933594,-0.15000000596046448,4.25,0.4468287527561188,-0.5312628746032715,-0.5742205381393433,-0.4340214729309082
310694000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.6619883179664612,0.15016210079193115,-0.2067381739616394,-0.7046148777008057
311191000000,-0.034483909606933594,-0.15000000596046448,4.25,0.6140508651733398,-0.7112816572189331,-0.2847670912742615,-0.18954582512378693
311644000000,-0.034483909606933594,-0.15000000596046448,4.25,0.5543948411941528,0.24454116821289062,-0.5934160351753235,-0.5298144221305847
312110000000,-0.034483909606933594,-0.15000000596046448,4.25,0.019101468846201897,-0.8387598395347595,0.5332987904548645,-0.10821069031953812
312565000000,-0.034483909606933594,-0.15000000596046448,4.25,0.595136821269989,-0.04929351806640625,-0.6376444697380066,-0.48661261796951294
313028000000,-0.034483909606933594,-0.15000000596046448,4.25,0.6328278183937073,-0.3753439784049988,-0.5445936322212219,-0.4025712311267853
313486000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.5832298994064331,0.5824215412139893,-0.5450413823127747,-0.15348617732524872
313922000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.5147027373313904,-0.4967758357524872,0.6977536678314209,-0.03787834569811821
314288000000,-0.034483909606933594,-0.15000000596046448,4.25,0.3737006187438965,0.2830790579319,0.36834293603897095,-0.8028309941291809
314692000000,-0.034483909606933594,-0.15000000596046448,4.25,0.43706849217414856,0.6177965402603149,0.4140571653842926,-0.5058214068412781
315111000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.6936642527580261,0.4943230450153351,-0.3150619864463806,-0.41858163475990295
315540000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.418602854013443,0.11611831188201904,0.8801611661911011,-0.1913232058286667
315983000000,-0.034483909606933594,-0.15000000596046448,4.25,0.38975033164024353,0.6463461518287659,0.17938631772994995,-0.6309927701950073
316405000000,-0.034483909606933594,-0.15000000596046448,4.25,0.123796746134758,-0.5263033509254456,0.563450813293457,-0.6246618032455444
316846000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.0285087488591671,-0.5244861841201782,0.8315461874008179,-0.18064451217651367
317287000000,-0.034483909606933594,-0.15000000596046448,4.25,-0.580836832523346,0.5000394582748413,0.37230926752090454,-0.5234262347221375
317744000000,-0.034483909606933594,-0.15000000596046448,4.25,0.6735888719558716,-0.29008612036705017,0.6077989935874939,-0.304480642080307
318199000000,-0.034483909606933594,-0.15000000596046448,4.25,0.04029131680727005,-0.556502640247345,0.8234971761703491,-0.10263428092002869
318655000000,-0.034483909606933594,-0.15000000596046448,4.25,0.9027252197265625,0.11850609630346298,0.0666022077202797,-0.4081760346889496
